4580.72,1767670000.0,75816756418.0,16551275.0,16551275.0,-0.19,1.17,-2.82,8799.17641943,4589.73,4589.12,4592.58,4590.85
4589.65,1763730000.0,75964559304.0,16551275.0,16551275.0,0.08,1.44,-2.64,8810.01303794,4589.92,4593.54,4596.09,4594.82
4588.72,1764490000.0,75949166618.0,16551275.0,16551275.0,0.12,1.47,-2.67,8850.58413469,4590.13,4600.99,4601.76,4601.38
4594.3,1763040000.0,76041522733.0,16551275.0,16551275.0,0.35,1.67,-2.56,8848.94099461,4590.25,4608.74,4614.38,4611.56
4610.12,1764100000.0,76303363903.0,16551275.0,16551275.0,0.82,2.07,-2.24,8845.05131572,4590.43,4606.57,4608.81,4607.69
4586.99,1755370000.0,75920532912.0,16551275.0,16551275.0,0.29,1.6,-2.75,8818.52763859,4590.86,4600.7,4601.11,4600.91
4599.26,1752760000.0,76123617057.0,16551275.0,16551275.0,0.5,1.89,-2.51,8824.61315519,4591.16,4607.11,4610.41,4608.76
